event_year,flattened_locations,category,count
2018,MU,Urban and Rural Development,20338
2019,SF,Urban and Rural Development,55412
2017,CG,Urban and Rural Development,7994
2018,FM,Urban and Rural Development,863
2015,PC,Urban and Rural Development,161
2016,GA,Urban and Rural Development,189558
2019,ZA,Urban and Rural Development,19710
2017,UY,Urban and Rural Development,42571
2018,CY,Urban and Rural Development,22204
2018,UG,Urban and Rural Development,25590
2018,ER,Urban and Rural Development,5515
2018,BN,Urban and Rural Development,7051
2019,NR,Urban and Rural Development,799
2016,BF,Urban and Rural Development,20034
2016,MF,Urban and Rural Development,1115
2016,VT,Urban and Rural Development,6254
2018,NR,Urban and Rural Development,1424
2015,SB,Urban and Rural Development,45
2018,SC,Urban and Rural Development,92
2015,NT,Urban and Rural Development,115
2017,TB,Urban and Rural Development,2
2015,IO,Urban and Rural Development,17
2015,WF,Urban and Rural Development,9
2017,ID,Urban and Rural Development,162563
2015,LG,Urban and Rural Development,22358
2017,YM,Urban and Rural Development,58636
2018,EC,Urban and Rural Development,32307
2015,SO,Urban and Rural Development,32120
2018,LY,Urban and Rural Development,28551
2015,MU,Urban and Rural Development,19645
2019,TP,Urban and Rural Development,298
2015,IP,Urban and Rural Development,2
2017,CR,Urban and Rural Development,1
2017,JE,Urban and Rural Development,16701
2018,BK,Urban and Rural Development,6645
2018,HR,Urban and Rural Development,40169
2017,FJ,Urban and Rural Development,9331
2015,WI,Urban and Rural Development,1547
2019,RW,Urban and Rural Development,10465
2015,FG,Urban and Rural Development,821
2018,BP,Urban and Rural Development,1931
2015,PE,Urban and Rural Development,80115
2016,IN,Urban and Rural Development,669288
2019,HO,Urban and Rural Development,16416
2019,BF,Urban and Rural Development,14477
2018,CI,Urban and Rural Development,80591
2019,CE,Urban and Rural Development,24085
2015,KE,Urban and Rural Development,59505
2015,BT,Urban and Rural Development,9159
2015,KN,Urban and Rural Development,22300
2018,BA,Urban and Rural Development,17186
2016,TS,Urban and Rural Development,52366
2019,AG,Urban and Rural Development,18144
2018,LG,Urban and Rural Development,25273
2017,FG,Urban and Rural Development,1141
2017,MH,Urban and Rural Development,3368
2019,SE,Urban and Rural Development,1674
2016,IT,Urban and Rural Development,557652
2017,NG,Urban and Rural Development,22398
2015,TH,Urban and Rural Development,115224
2019,AU,Urban and Rural Development,63851
2015,KZ,Urban and Rural Development,36897
2016,JO,Urban and Rural Development,85882
2019,NG,Urban and Rural Development,16745
2017,OS,Urban and Rural Development,37069
2018,MI,Urban and Rural Development,8736
2015,TV,Urban and Rural Development,2560
2019,ER,Urban and Rural Development,2627
2015,RN,Urban and Rural Development,795
2019,CW,Urban and Rural Development,471
2018,MQ,Urban and Rural Development,15
2016,SY,Urban and Rural Development,559765
2019,TU,Urban and Rural Development,162574
2015,PL,Urban and Rural Development,171127
2015,SF,Urban and Rural Development,91569
2017,RI,Urban and Rural Development,32444
2016,MY,Urban and Rural Development,87246
2015,MZ,Urban and Rural Development,11942
2019,IC,Urban and Rural Development,9838
2018,BD,Urban and Rural Development,4189
2017,SH,Urban and Rural Development,398
2016,BS,Urban and Rural Development,1
2018,CR,Urban and Rural Development,3
2019,HQ,Urban and Rural Development,19
2019,BE,Urban and Rural Development,72959
2015,HK,Urban and Rural Development,146184
2016,IS,Urban and Rural Development,227063
2016,ZA,Urban and Rural Development,36281
2017,GA,Urban and Rural Development,17775
2015,BO,Urban and Rural Development,48539
2016,CV,Urban and Rural Development,2597
2016,WA,Urban and Rural Development,10512
2017,KR,Urban and Rural Development,2078
2017,NF,Urban and Rural Development,114
2019,FP,Urban and Rural Development,668
2016,SF,Urban and Rural Development,121191
2018,PM,Urban and Rural Development,33288
2016,CS,Urban and Rural Development,12517
2019,KU,Urban and Rural Development,8033
2017,VQ,Urban and Rural Development,6986
2019,PA,Urban and Rural Development,12003
2015,KV,Urban and Rural Development,8951
2019,BT,Urban and Rural Development,4035
2015,SV,Urban and Rural Development,1251
2017,BP,Urban and Rural Development,1980
2019,WZ,Urban and Rural Development,1658
2015,NR,Urban and Rural Development,1714
2018,WQ,Urban and Rural Development,46
2017,MY,Urban and Rural Development,78632
2018,MD,Urban and Rural Development,28075
2016,MO,Urban and Rural Development,114258
2016,NG,Urban and Rural Development,24644
2017,IC,Urban and Rural Development,53026
2016,UG,Urban and Rural Development,36018
2018,HU,Urban and Rural Development,131240
2015,NO,Urban and Rural Development,87588
2018,UV,Urban and Rural Development,63233
2017,ER,Urban and Rural Development,5133
2019,FI,Urban and Rural Development,49937
2015,FJ,Urban and Rural Development,8835
2015,WA,Urban and Rural Development,9821
2015,LT,Urban and Rural Development,2060
2017,IZ,Urban and Rural Development,226824
2015,LE,Urban and Rural Development,95193
2016,OS,Urban and Rural Development,39625
2015,KU,Urban and Rural Development,21556
2018,BB,Urban and Rural Development,3829
2016,BT,Urban and Rural Development,16222
2015,NE,Urban and Rural Development,219
2017,TN,Urban and Rural Development,2388
2016,CW,Urban and Rural Development,860
2018,KT,Urban and Rural Development,205
2019,BQ,Urban and Rural Development,6
2016,EZ,Urban and Rural Development,120919
2016,LA,Urban and Rural Development,31464
2016,WS,Urban and Rural Development,3961
2019,SH,Urban and Rural Development,202
2016,FM,Urban and Rural Development,2627
2018,SV,Urban and Rural Development,1113
2016,LS,Urban and Rural Development,3968
2017,WI,Urban and Rural Development,1786
2015,IM,Urban and Rural Development,367
2019,DQ,Urban and Rural Development,4
2019,CI,Urban and Rural Development,48342
2016,NZ,Urban and Rural Development,115914
2019,NZ,Urban and Rural Development,78746
2018,SF,Urban and Rural Development,92073
2015,RW,Urban and Rural Development,22165
2019,VE,Urban and Rural Development,65510
2015,TS,Urban and Rural Development,42399
2016,LG,Urban and Rural Development,28000
2016,LO,Urban and Rural Development,30601
2018,LO,Urban and Rural Development,26760
2017,SE,Urban and Rural Development,3222
2019,SM,Urban and Rural Development,428
2015,LS,Urban and Rural Development,1983
2017,IP,Urban and Rural Development,6
2016,JQ,Urban and Rural Development,8
2018,PE,Urban and Rural Development,68467
2016,CE,Urban and Rural Development,49514
2015,UP,Urban and Rural Development,142697
2016,BE,Urban and Rural Development,322639
2019,EG,Urban and Rural Development,84616
2019,AJ,Urban and Rural Development,15059
2015,BY,Urban and Rural Development,15793
2017,DJ,Urban and Rural Development,13001
2015,TD,Urban and Rural Development,6147
2017,YI,Urban and Rural Development,2255
2017,HU,Urban and Rural Development,131636
2018,CO,Urban and Rural Development,118884
2016,CO,Urban and Rural Development,188063
2017,MD,Urban and Rural Development,34417
2017,AO,Urban and Rural Development,51293
2018,PK,Urban and Rural Development,98255
2018,MO,Urban and Rural Development,60807
2019,CT,Urban and Rural Development,2206
2019,LU,Urban and Rural Development,12929
2015,TZ,Urban and Rural Development,34674
2016,EC,Urban and Rural Development,64448
2016,NS,Urban and Rural Development,2611
2019,BK,Urban and Rural Development,4410
2019,CU,Urban and Rural Development,29721
2018,TP,Urban and Rural Development,612
2017,PG,Urban and Rural Development,328
2017,DQ,Urban and Rural Development,9
2019,MQ,Urban and Rural Development,7
2019,CB,Urban and Rural Development,14205
2017,GH,Urban and Rural Development,49285
2015,BN,Urban and Rural Development,10715
2018,JO,Urban and Rural Development,75872
2017,TH,Urban and Rural Development,127617
2019,SU,Urban and Rural Development,26147
2017,SY,Urban and Rural Development,360687
2019,WA,Urban and Rural Development,4759
2017,CU,Urban and Rural Development,69846
2016,UY,Urban and Rural Development,40000
2016,BO,Urban and Rural Development,50379
2016,EK,Urban and Rural Development,4531
2015,RQ,Urban and Rural Development,11026
2016,GK,Urban and Rural Development,1341
2018,SE,Urban and Rural Development,2570
2018,VC,Urban and Rural Development,2541
2019,IP,Urban and Rural Development,1
2019,HK,Urban and Rural Development,116439
2015,EZ,Urban and Rural Development,70979
2018,AJ,Urban and Rural Development,28306
2016,BM,Urban and Rural Development,26848
2016,VE,Urban and Rural Development,185796
2018,DO,Urban and Rural Development,6016
2017,BG,Urban and Rural Development,81308
2017,TT,Urban and Rural Development,3529
2017,BT,Urban and Rural Development,11662
2016,UZ,Urban and Rural Development,15946
2019,GL,Urban and Rural Development,5252
2019,TD,Urban and Rural Development,3131
2018,LS,Urban and Rural Development,1863
2017,RM,Urban and Rural Development,1540
2016,RN,Urban and Rural Development,940
2017,IO,Urban and Rural Development,35
2016,CH,Urban and Rural Development,1900258
2016,IZ,Urban and Rural Development,304471
2015,PA,Urban and Rural Development,27763
2019,MX,Urban and Rural Development,214931
2018,BE,Urban and Rural Development,134553
2018,MZ,Urban and Rural Development,11938
2019,PO,Urban and Rural Development,47731
2017,NI,Urban and Rural Development,101444
2016,JM,Urban and Rural Development,28932
2017,GQ,Urban and Rural Development,7489
2019,VT,Urban and Rural Development,2027
2016,WI,Urban and Rural Development,1679
2019,NE,Urban and Rural Development,216
2017,JQ,Urban and Rural Development,24
2019,WF,Urban and Rural Development,1
2016,IP,Urban and Rural Development,11
2017,AS,Urban and Rural Development,553489
2017,EZ,Urban and Rural Development,99794
2017,BX,Urban and Rural Development,25512
2015,NZ,Urban and Rural Development,90145
2018,NL,Urban and Rural Development,119550
2018,KZ,Urban and Rural Development,36732
2017,GL,Urban and Rural Development,8379
2015,LH,Urban and Rural Development,43222
2017,EN,Urban and Rural Development,35088
2015,TX,Urban and Rural Development,13639
2015,LA,Urban and Rural Development,17659
2016,LT,Urban and Rural Development,3929
2015,TT,Urban and Rural Development,3402
2019,RN,Urban and Rural Development,428
2016,GM,Urban and Rural Development,1058821
2019,SZ,Urban and Rural Development,123628
2017,MZ,Urban and Rural Development,13556
2017,AG,Urban and Rural Development,39745
2017,PA,Urban and Rural Development,30158
2017,AM,Urban and Rural Development,45405
2017,SL,Urban and Rural Development,9414
2015,MD,Urban and Rural Development,11398
2016,MR,Urban and Rural Development,12035
2016,KV,Urban and Rural Development,11394
2019,CJ,Urban and Rural Development,965
2018,AV,Urban and Rural Development,533
2016,UK,Urban and Rural Development,1168353
2019,KS,Urban and Rural Development,143648
2015,CO,Urban and Rural Development,140740
2017,GZ,Urban and Rural Development,11670
2016,GY,Urban and Rural Development,5386
2017,GP,Urban and Rural Development,15917
2015,FP,Urban and Rural Development,1322
2017,GK,Urban and Rural Development,1163
2018,SM,Urban and Rural Development,638
2019,BC,Urban and Rural Development,4711
2017,FM,Urban and Rural Development,1089
2016,SM,Urban and Rural Development,709
2018,DQ,Urban and Rural Development,3
2018,WF,Urban and Rural Development,1
2018,HK,Urban and Rural Development,160412
2017,CH,Urban and Rural Development,1426713
2018,UP,Urban and Rural Development,143170
2015,MC,Urban and Rural Development,16207
2016,KU,Urban and Rural Development,37421
2018,ML,Urban and Rural Development,38540
2019,DR,Urban and Rural Development,5775
2017,AA,Urban and Rural Development,1518
2019,PS,Urban and Rural Development,1505
2018,CG,Urban and Rural Development,13442
2015,WZ,Urban and Rural Development,2036
2017,CE,Urban and Rural Development,39743
2016,ZI,Urban and Rural Development,37713
2019,JO,Urban and Rural Development,31605
2019,JA,Urban and Rural Development,222273
2016,MX,Urban and Rural Development,503890
2016,MZ,Urban and Rural Development,16091
2019,ID,Urban and Rural Development,105088
2016,AQ,Urban and Rural Development,2866
2019,AM,Urban and Rural Development,14150
2017,AJ,Urban and Rural Development,37070
2018,UZ,Urban and Rural Development,11627
2016,AY,Urban and Rural Development,8892
2017,AV,Urban and Rural Development,6851
2016,BK,Urban and Rural Development,11019
2019,MH,Urban and Rural Development,605
2015,SZ,Urban and Rural Development,168637
2016,FR,Urban and Rural Development,867467
2019,CA,Urban and Rural Development,281542
2019,ES,Urban and Rural Development,14945
2018,NZ,Urban and Rural Development,108951
2019,EZ,Urban and Rural Development,59524
2016,RP,Urban and Rural Development,311477
2017,CY,Urban and Rural Development,42081
2017,IS,Urban and Rural Development,213562
2015,BC,Urban and Rural Development,6863
2015,PU,Urban and Rural Development,2538
2017,BN,Urban and Rural Development,10403
2019,CG,Urban and Rural Development,4942
2017,TK,Urban and Rural Development,1941
2017,SM,Urban and Rural Development,991
2015,SM,Urban and Rural Development,763
2018,JN,Urban and Rural Development,9
2015,UF,Urban and Rural Development,35
2015,JU,Urban and Rural Development,2
2019,BR,Urban and Rural Development,150640
2018,AE,Urban and Rural Development,62480
2018,US,Urban and Rural Development,2909775
2015,SI,Urban and Rural Development,18001
2017,HA,Urban and Rural Development,32807
2015,PK,Urban and Rural Development,127831
2016,SG,Urban and Rural Development,39145
2017,BY,Urban and Rural Development,7247
2017,BC,Urban and Rural Development,9020
2016,FO,Urban and Rural Development,976
2015,CV,Urban and Rural Development,1886
2015,CH,Urban and Rural Development,1406272
2016,BL,Urban and Rural Development,59977
2018,PL,Urban and Rural Development,211088
2018,EI,Urban and Rural Development,102874
2017,MJ,Urban and Rural Development,12973
2015,DO,Urban and Rural Development,6087
2018,PU,Urban and Rural Development,1728
2018,KU,Urban and Rural Development,19859
2016,OD,Urban and Rural Development,17236
2018,CV,Urban and Rural Development,1812
2015,EK,Urban and Rural Development,2072
2019,AN,Urban and Rural Development,1889
2018,ST,Urban and Rural Development,1582
2018,SH,Urban and Rural Development,389
2015,NF,Urban and Rural Development,160
2018,GO,Urban and Rural Development,7
2015,TE,Urban and Rural Development,2
